,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
55,0.0013937028,-0.0026023588,0.00042051822,0.050731003,0.025232375,0.009820044,0.0060782353,0.07591757,0.91800416
56,0.0002782019,-0.0019357405,0.0006039217,0.053256094,0.026866853,0.010608137,0.0065560155,0.07877254,0.9146714
57,-0.000575277,-0.002093812,0.0007024184,0.053961873,0.027350307,0.010841429,0.0066928472,0.07954404,0.91376317
58,-0.00032553356,-0.0017306111,0.0006874576,0.054880917,0.027926803,0.011125684,0.006868071,0.08056939,0.91256255
59,-0.00067320745,-0.0017445288,0.0007371381,0.055574477,0.028384924,0.011351049,0.007002411,0.08132343,0.91167414
60,0.0023972662,-0.0007719598,0.00039110333,0.05504781,0.027918756,0.011133015,0.006889963,0.080789745,0.91232026
61,0.0028236182,-0.00094847893,0.00034374744,0.054744244,0.027704895,0.011030853,0.006828186,0.08043924,0.91273254
62,0.005450395,7.353211e-05,8.223206e-05,0.05479592,0.027626932,0.0110039115,0.006828686,0.08053946,0.91263187
63,0.0033048661,-0.0009815595,0.00032860786,0.054475904,0.027509212,0.010939419,0.006773162,0.08013481,0.9130921
64,0.0048651965,-0.000116308685,0.00018299371,0.054429054,0.027415872,0.010899365,0.0067605753,0.08013066,0.91310877
65,0.005973366,-0.00018589711,4.0240586e-05,0.05312687,0.026549399,0.010479271,0.006509137,0.078687064,0.9148038
66,0.0034936937,-0.0012580357,0.00029657036,0.05275333,0.026413023,0.010403395,0.006446737,0.07822604,0.91532725
67,0.004915026,-0.0006544194,0.00012696534,0.052196383,0.026010334,0.01021117,0.0063395663,0.07764161,0.9160188
68,0.0037686499,-0.0012491546,0.0002355054,0.052068233,0.02597487,0.010189652,0.0063186805,0.07747009,0.9162112
69,0.0017103823,-0.001973798,0.0004393831,0.052031815,0.026034117,0.01020968,0.0063191694,0.07740217,0.91627866
70,0.0017043026,-0.0015807948,0.00045058876,0.052816153,0.026530325,0.0104500055,0.0064676944,0.0782978,0.91523445
71,0.0018875869,-0.0015028915,0.00042463094,0.053135335,0.026724935,0.010545433,0.0065269805,0.07865259,0.91482043
72,0.0023144158,-0.0011407039,0.00039485842,0.05403912,0.027279258,0.010818839,0.006696556,0.07966361,0.91363984
73,0.004919556,-0.00043021655,0.00010047108,0.053504825,0.026835084,0.010611594,0.006585621,0.07910051,0.9143138
74,0.0021460326,-0.0014918647,0.00042242557,0.054033577,0.0272789,0.010820091,0.006693653,0.079630144,0.91367614
75,-0.0046335785,-0.0034367046,0.0011967793,0.05506456,0.028220296,0.011256337,0.0069162776,0.080686845,0.9123969
76,0.000387636,-0.001085957,0.0006412342,0.054673076,0.027765453,0.011048496,0.0068283114,0.08038489,0.9127868
77,0.0025860937,-0.0007018945,0.00038669258,0.054899633,0.02781564,0.011083543,0.0068608653,0.080631986,0.9125072
78,0.0013739141,-0.0014813743,0.000500001,0.05478978,0.027794242,0.011069059,0.0068419175,0.08046591,0.9126921
79,0.0019443901,-0.0012985072,0.00043395907,0.054255247,0.02743107,0.010892212,0.0067384634,0.079891354,0.91337013
80,0.00074347574,-0.0016899607,0.00057879835,0.054370582,0.027553082,0.010948002,0.006764523,0.08000164,0.9132338
81,0.00088754017,-0.0014514825,0.00057367235,0.054555833,0.027665734,0.011003673,0.006800338,0.08022018,0.9129795
82,-0.0009714691,-0.002005925,0.000787355,0.055063248,0.028067172,0.011194348,0.006904118,0.0807517,0.9123442
83,-0.0027594296,-0.002195438,0.0010072365,0.05618298,0.028864324,0.0115811825,0.0071284096,0.08196978,0.91090184
84,0.0001744302,-0.001150032,0.0006666258,0.055728972,0.028448641,0.011385798,0.0070307567,0.0815263,0.91144294
85,-0.005551669,-0.0040260158,0.0012245253,0.054386675,0.027828097,0.011056244,0.0067900755,0.07992169,0.91328824
86,0.0024922164,-0.00026892638,0.00037194043,0.055093765,0.027949631,0.0111454725,0.0069022826,0.08088124,0.9122165
87,0.00017377455,-0.001632472,0.0006399229,0.056011975,0.028627932,0.01147604,0.0070819734,0.081793234,0.91112477
88,0.0029660733,-0.0005141399,0.00034258515,0.05570644,0.02831328,0.01133126,0.007013743,0.08151432,0.91147196
89,0.0010159882,-0.0013594828,0.0005822554,0.055776834,0.028437316,0.01138705,0.007032583,0.081546776,0.91142064
90,-0.005064997,-0.003320267,0.0012665465,0.05599594,0.028839648,0.011561334,0.0070982664,0.0817074,0.9111943
91,-0.0030082194,-0.001894196,0.0010513738,0.05623579,0.02891165,0.011602342,0.007142313,0.08205513,0.91080254
92,0.0032696398,-7.008528e-05,0.00032577664,0.055378854,0.028094292,0.01122278,0.0069524744,0.08119349,0.9118541
93,0.0009548934,-0.0017626188,0.00053531677,0.054753482,0.02778852,0.011064649,0.0068358,0.08041057,0.9127536
94,0.0005621584,-0.0014880798,0.0006052032,0.05531633,0.028164983,0.011248469,0.0069469316,0.081046596,0.91200644
95,-0.004233512,-0.0036247275,0.0010945275,0.054007232,0.027528226,0.01091516,0.006712617,0.07952135,0.913766
96,0.0018234523,-0.00031336164,0.0004943684,0.05575812,0.028398752,0.011366904,0.007032131,0.081603296,0.9113646
97,0.002605048,-0.00078429794,0.00038868934,0.055404127,0.028134525,0.011242151,0.0069561605,0.08117121,0.9118726
