,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
331,-0.004538968,0.053234816,0.011997737,0.008871496,0.1793899,0.023119926,0.8915657,0.00046244398,0.10797185
332,-0.0046084076,0.054745436,0.012389757,0.00952208,0.18427992,0.024484456,0.88825554,0.00051603117,0.11122848
333,-0.0049452335,0.054585397,0.011835374,0.009304702,0.18262893,0.024025738,0.8893864,0.00049750815,0.11011615
334,-0.005349174,0.054326713,0.011179842,0.009031236,0.18052197,0.023446858,0.890827,0.00047460027,0.10869838
335,-0.0051909834,0.05457294,0.010945536,0.0090251565,0.18048269,0.0234254,0.89086616,0.00047395847,0.10865983
336,-0.0049577504,0.0548715,0.0110855475,0.009153664,0.18147743,0.023692727,0.8901943,0.0004845497,0.10932115
337,-0.0045508295,0.05471301,0.011447586,0.009187937,0.18177819,0.02376628,0.8899823,0.00048769396,0.10953005
338,-0.004657045,0.05465567,0.011698522,0.009260237,0.18231761,0.023924828,0.88960654,0.00049379544,0.10989972
339,-0.0041089207,0.054892957,0.012134768,0.009446323,0.18375719,0.024312139,0.88862664,0.00050960836,0.11086371
340,-0.004072264,0.054127038,0.01256565,0.009322882,0.18285596,0.024067223,0.8892148,0.0004997302,0.11028553
341,-0.0052066,0.052651048,0.0119889155,0.008728147,0.17822897,0.022830188,0.8923372,0.00045085818,0.10721192
342,-0.0056197196,0.053186,0.011233307,0.008693874,0.17791045,0.022746265,0.89257795,0.00044753685,0.10697452
343,-0.0046660453,0.054740727,0.011554815,0.009242117,0.18217766,0.02388364,0.88970685,0.00049219537,0.10980091
344,-0.0055274516,0.055197,0.0112444535,0.009363413,0.1830017,0.024142206,0.8891525,0.0005017858,0.11034567
345,-0.004903689,0.055826128,0.010969795,0.009439647,0.18361115,0.024281621,0.8887644,0.000507987,0.11072762
346,-0.0048784763,0.05549431,0.010992445,0.009329855,0.18279994,0.024054527,0.88930976,0.0004989343,0.110191375
347,-0.004460171,0.054525137,0.011262931,0.009056568,0.18078965,0.023486495,0.89065707,0.00047686617,0.10886608
348,-0.0040454417,0.054433525,0.012106575,0.009272277,0.18246889,0.023949742,0.88949615,0.0004952059,0.11000868
349,-0.005264893,0.05244714,0.011494674,0.008513391,0.17653418,0.022366643,0.89349824,0.0004335193,0.10606825
350,-0.006235853,0.050370872,0.00996349,0.007520318,0.1683017,0.020225525,0.89908475,0.0003569754,0.100558296
351,-0.0057418495,0.050954044,0.00997106,0.0076546073,0.16947514,0.020507991,0.89830273,0.00036694374,0.101330236
352,-0.005679682,0.051779926,0.010387637,0.008008003,0.17241985,0.021274209,0.89630663,0.0003937056,0.10329965
353,-0.0061288625,0.050281584,0.00970123,0.0074180365,0.16743112,0.019997,0.899682,0.00034937088,0.09996861
354,-0.005427614,0.052208006,0.010483481,0.008146882,0.17357159,0.021568418,0.89553183,0.00040439473,0.10406382
355,-0.0052867085,0.052379727,0.010679521,0.008247316,0.17439675,0.021784186,0.8949706,0.00041226044,0.10461715
356,-0.0051335245,0.052601695,0.010898985,0.008370757,0.17540085,0.022048533,0.8942882,0.00042198828,0.10528987
357,-0.0051072985,0.05164212,0.010894813,0.008075058,0.1730243,0.021420062,0.8958873,0.00039920612,0.103713475
358,-0.006224647,0.04968673,0.010058738,0.007356465,0.16690308,0.019872606,0.900021,0.00034507975,0.09963393
359,-0.005680099,0.050927997,0.010319449,0.007739961,0.17020327,0.020698488,0.89779985,0.00037349577,0.10182669
360,-0.0053206235,0.052289546,0.010877289,0.008281112,0.17466974,0.021861076,0.8947781,0.00041499187,0.10480693
361,-0.0049271137,0.052326262,0.011242487,0.008374393,0.17545503,0.022061229,0.8942402,0.00042253098,0.10533725
362,-0.0044497997,0.053277373,0.012151159,0.00892812,0.1798349,0.023240805,0.89126086,0.0004671282,0.108271986
363,-0.0042869,0.054430544,0.012761869,0.009512782,0.18424845,0.024469435,0.88826525,0.0005156147,0.11121924
364,-0.0044977814,0.055413246,0.012711085,0.009865463,0.18679339,0.025198221,0.8865505,0.00054525654,0.11290428
365,-0.0049173385,0.056158483,0.0121013895,0.009956479,0.18739402,0.025375843,0.88616705,0.0005524132,0.11328057
366,-0.0035727173,0.057854354,0.012706019,0.010713637,0.19281721,0.02690643,0.8825101,0.0006192176,0.11687064
367,-0.004248455,0.057395756,0.012829699,0.010641098,0.1922642,0.026776731,0.8828655,0.0006127523,0.11652177
368,-0.004453972,0.05866331,0.012394227,0.010998428,0.19466054,0.027487993,0.88126916,0.00064418477,0.11808665
369,-0.0041948706,0.05904627,0.012045719,0.010991991,0.19463074,0.027459383,0.88131005,0.00064331497,0.11804665
370,-0.0037185699,0.0592497,0.0123326555,0.011145294,0.1957078,0.02776581,0.8805796,0.0006575597,0.118762895
371,-0.003786996,0.057971537,0.012528397,0.010711014,0.1927756,0.026900113,0.88254297,0.00061876717,0.11683836
372,-0.005256608,0.05538398,0.011461712,0.009481013,0.18389916,0.024386466,0.88854307,0.000511747,0.11094519
373,-0.0051865727,0.054168284,0.010644533,0.008794248,0.17870843,0.022935092,0.8920732,0.00045518315,0.10747166
374,-0.005405262,0.053382576,0.010415532,0.008487105,0.17628908,0.02228725,0.8937073,0.00043070808,0.10586203
375,-0.0048169643,0.053898692,0.01088623,0.008755505,0.17844522,0.022853673,0.8922455,0.00045232425,0.1073022
376,-0.004977599,0.051170588,0.010745801,0.007883787,0.17146307,0.021006048,0.89694536,0.00038462723,0.10267002
377,-0.0055811554,0.050387323,0.0108622685,0.0077299476,0.17014062,0.020687759,0.89782095,0.00037308267,0.10180593
378,-0.0055591613,0.051557064,0.010914542,0.008086383,0.17308104,0.021451771,0.8958416,0.00040001803,0.10375838
379,-0.00439848,0.052807093,0.011702873,0.008629084,0.17751682,0.022601366,0.8928413,0.0004429216,0.106715865
380,-0.005740896,0.05167389,0.011291064,0.008245468,0.1743604,0.021801949,0.8949623,0.0004124426,0.10462521
381,-0.0060887486,0.05130142,0.010308184,0.007871985,0.17126775,0.02098775,0.8970787,0.0003833206,0.10253806
382,-0.0052048117,0.053973675,0.010916807,0.008818686,0.17890185,0.022993326,0.89193094,0.0004573234,0.10761173
383,-0.0049565583,0.054533184,0.011185326,0.009072125,0.18086445,0.023525476,0.8906024,0.0004779872,0.10891962
384,-0.004717961,0.055086136,0.011461772,0.009333968,0.18285626,0.024072647,0.8892534,0.00049967074,0.110246874
385,-0.0044168383,0.054919124,0.011713661,0.009337246,0.18291205,0.024080694,0.88920945,0.0005001881,0.11029035
386,-0.004504457,0.05344522,0.011820234,0.008881211,0.17946303,0.023135304,0.8915248,0.00046310504,0.10801216
387,-0.0054569393,0.0529657,0.011397101,0.008662283,0.17768204,0.022681236,0.8927271,0.00044517126,0.10682776
388,-0.0051949173,0.053862035,0.011044182,0.008821964,0.17893124,0.02300328,0.8919057,0.00045767956,0.107636504
389,-0.006102279,0.05125594,0.009821035,0.0077225566,0.17001349,0.020656288,0.8979419,0.00037185513,0.10168622
390,-0.0053916723,0.052275717,0.010334291,0.008121014,0.17336094,0.02150923,0.89568025,0.00040232198,0.10391742
391,-0.005200699,0.05283439,0.010850944,0.008433461,0.17589223,0.022181153,0.8939587,0.00042683573,0.105614506
392,-0.005156949,0.052631438,0.010927714,0.008390367,0.17555565,0.02209109,0.8941825,0.00042353006,0.10539397
393,-0.005312398,0.05229509,0.01082883,0.008267701,0.17456216,0.021831453,0.8948527,0.00041392917,0.10473343
394,-0.0052324682,0.05225742,0.010839261,0.008253694,0.17445612,0.021800637,0.8949247,0.00041286286,0.10466242
395,-0.005688682,0.051282585,0.010426141,0.0078731775,0.1713121,0.020986915,0.8970497,0.00038353895,0.10256669
396,-0.0060240775,0.049910963,0.009816028,0.00734061,0.1667763,0.019830108,0.90011895,0.00034382642,0.099537276
397,-0.0059894472,0.050969124,0.01009021,0.0077080727,0.16990751,0.020629525,0.8980037,0.00037094956,0.10162539
398,-0.0054793507,0.051709294,0.010344721,0.007961094,0.17205048,0.0211699,0.8965598,0.000390153,0.103050105
399,-0.0052719265,0.052260637,0.010769345,0.008236587,0.17431414,0.021763325,0.8950226,0.00041149443,0.104565896
400,-0.005583361,0.051541448,0.010523714,0.007970095,0.17212015,0.021194816,0.89650387,0.0003909262,0.103105195
401,-0.0055017024,0.051487744,0.010495342,0.00794059,0.17188358,0.021129787,0.8966654,0.00038868698,0.10294597
402,-0.0054923445,0.051416278,0.010570146,0.007940352,0.17188418,0.02113086,0.89666194,0.0003887155,0.10294928
403,-0.0056489855,0.05149454,0.01053033,0.0079625845,0.17205352,0.021179914,0.89654756,0.00039035198,0.10306219
404,-0.005579844,0.051456153,0.010436393,0.007919669,0.17170405,0.021084964,0.89678735,0.0003870618,0.10282556
405,-0.005542591,0.051757634,0.010551788,0.008039594,0.17269254,0.02134329,0.8961184,0.0003962273,0.10348541
406,-0.005326465,0.051778972,0.010709263,0.008076966,0.17301798,0.02142328,0.89589614,0.0003992047,0.10370468
407,-0.005366519,0.052410364,0.010957219,0.008345544,0.17518312,0.022000372,0.89442873,0.00042003446,0.10515132
408,-0.005346313,0.052288294,0.010812558,0.008263171,0.1745224,0.021821916,0.8948795,0.0004135604,0.10470686
409,-0.0054944903,0.05209881,0.010678209,0.0081759095,0.17380512,0.021635711,0.8953654,0.00040673086,0.104227774
410,-0.005212918,0.05253768,0.010884382,0.008352101,0.17524588,0.022010028,0.8943919,0.00042051895,0.10518765
411,-0.0053999573,0.052351058,0.010840811,0.008294642,0.17477101,0.021890223,0.8947104,0.00041600555,0.10487367
412,-0.0053922087,0.05221635,0.010741927,0.008223355,0.17419726,0.021736443,0.8951006,0.00041043718,0.104489006
413,-0.005169347,0.05267954,0.010987736,0.008424461,0.17582679,0.022164881,0.8939974,0.0004262282,0.10557643
414,-0.005009368,0.052799106,0.011231281,0.008525014,0.17663985,0.02238059,0.8934423,0.00043429446,0.1061234
415,-0.005026713,0.053018153,0.011405088,0.008650005,0.17762136,0.022648394,0.89277416,0.0004442699,0.10678158
416,-0.005265966,0.052641988,0.01117418,0.008476555,0.17623544,0.02228105,0.893713,0.0004304103,0.10585664
417,-0.004909709,0.053400636,0.011440672,0.008776069,0.17861062,0.022912264,0.89210874,0.00045434234,0.107436985
418,-0.0047509223,0.053827584,0.011757173,0.009006441,0.18039745,0.023399591,0.8908948,0.00047311836,0.10863208
419,-0.0044959933,0.054614127,0.0121503845,0.009385288,0.1832735,0.024193108,0.8889455,0.0005044886,0.11055
420,-0.004162863,0.05520463,0.01258675,0.009717822,0.18575245,0.024885356,0.8872624,0.00053270784,0.11220498
421,-0.0050794035,0.055475414,0.012100317,0.009720504,0.18568093,0.024894238,0.8873178,0.00053235155,0.11214987
422,-0.0046355277,0.056329906,0.011728801,0.009862423,0.18673402,0.025167584,0.88663274,0.0005441378,0.11282311
423,-0.0046888143,0.05628729,0.0116420165,0.009820461,0.18642521,0.025080085,0.8868437,0.00054049486,0.11261577
424,-0.004379824,0.056059837,0.011816658,0.00977391,0.18611997,0.024983585,0.8870462,0.0005367597,0.112417005
425,-0.004633561,0.055705905,0.011828758,0.009671509,0.18535614,0.024778068,0.88755584,0.00052809,0.11191614
426,-0.0048669726,0.05552268,0.011488952,0.009507716,0.18412936,0.024435401,0.88839304,0.00051406363,0.11109287
427,-0.0052847415,0.05443591,0.010782696,0.008933842,0.17977554,0.023232281,0.89134765,0.00046645408,0.10818586
428,-0.004709974,0.053700984,0.010882653,0.008682549,0.1778878,0.0226987,0.8926223,0.0004465393,0.1069312
429,-0.004756108,0.05255401,0.011317827,0.008456051,0.17611855,0.02223301,0.89379317,0.00042898385,0.10577784
430,-0.0055856854,0.050730944,0.0108853355,0.007835925,0.17102253,0.020915926,0.8972269,0.00038102365,0.102392085
431,-0.0049364716,0.052659154,0.011504509,0.008559644,0.1769247,0.02245915,0.89324,0.00043721785,0.10632281
432,-0.0049375445,0.05303085,0.011647917,0.008723676,0.17820764,0.022807837,0.89237046,0.00045030477,0.107179254
433,-0.005276099,0.05329126,0.011420228,0.008761346,0.17846626,0.022886932,0.89220107,0.00045309268,0.107345834
434,-0.004986301,0.053260505,0.011338629,0.008704126,0.17804444,0.022759914,0.89249295,0.00044852754,0.107058555
435,-0.0044709593,0.054278553,0.0120863095,0.009245813,0.18223506,0.023901701,0.8896478,0.0004929403,0.109859265
436,-0.0045564324,0.055666745,0.012428261,0.009862363,0.18675864,0.025185168,0.8865857,0.00054474076,0.11286953
437,-0.0039663464,0.057835996,0.012678243,0.010731459,0.19290364,0.026949346,0.88244677,0.00062069076,0.116932586
438,-0.004407659,0.057118893,0.012296654,0.010345578,0.19019127,0.026165485,0.88428324,0.0005862633,0.115130566
439,-0.004021421,0.056731462,0.012387969,0.010198116,0.18919325,0.025860667,0.88495713,0.00057361764,0.114469215
440,-0.0043847114,0.05695355,0.012442388,0.010334551,0.19012016,0.02614677,0.8843247,0.00058543956,0.11508986
441,-0.0044576675,0.05683595,0.012124576,0.010178506,0.1890102,0.025821507,0.88508546,0.0005715974,0.11434304
442,-0.0053272992,0.055949986,0.011221267,0.009604156,0.18479037,0.024635494,0.8879528,0.0005218126,0.11152534
443,-0.0043534786,0.056769192,0.011350669,0.0098647475,0.18676502,0.025156796,0.8866335,0.0005440702,0.11282237
444,-0.0043792874,0.055526435,0.011624791,0.009516239,0.18423665,0.024447918,0.88832253,0.0005149727,0.11116256
445,-0.00490357,0.053508043,0.011368252,0.008787572,0.1786983,0.022934496,0.89205295,0.00045521144,0.10749184
446,-0.0047533065,0.053518414,0.011535324,0.0088329315,0.17906404,0.023031116,0.8918019,0.0004589799,0.107739195
447,-0.0046752244,0.053263903,0.011722542,0.008803427,0.17884779,0.022972643,0.8919404,0.00045676422,0.10760279
448,-0.004613355,0.053752124,0.012047745,0.009065449,0.18086398,0.023527741,0.89057016,0.00047814407,0.10895168
449,-0.005393818,0.05244571,0.011384286,0.008488357,0.17632377,0.022313237,0.8936426,0.00043146004,0.10592596
