,mu1,mu2,sigma1,sigma2,pi1,pi2
339,-0.00346452,0.0010347515,0.02748549,0.009235382,0.12873657,0.87126344
340,-0.0038564503,0.0009977147,0.02757293,0.009266794,0.12882349,0.8711765
341,-0.0038865358,0.0015705004,0.02706039,0.009052813,0.12801407,0.871986
342,-0.0028284788,0.0016305745,0.026994884,0.009036243,0.12803517,0.8719649
343,-0.002085045,0.00087949634,0.027714372,0.009343147,0.12925096,0.870749
344,-0.00083741546,0.0010505095,0.027593017,0.009304166,0.12920666,0.87079334
345,-0.0015021116,0.0010131747,0.02751553,0.009267509,0.12901445,0.8709855
346,-0.002607733,0.0012608543,0.027208507,0.009130001,0.12840718,0.87159276
347,-0.004563555,0.0014934167,0.026913226,0.008989811,0.12771627,0.87228376
348,-0.004703805,0.0012713,0.027185202,0.0090997815,0.12812506,0.8718749
349,-0.0056283623,0.0021794438,0.026325762,0.008736134,0.12665123,0.87334883
350,-0.0077403784,0.0032476783,0.025219023,0.008267224,0.12461163,0.8753884
351,-0.00783062,0.002952814,0.02544856,0.008360386,0.12498215,0.8750178
352,-0.006789893,0.0026234388,0.025800824,0.008512437,0.12567486,0.87432516
353,-0.008453086,0.0032093376,0.02519828,0.008253515,0.12449937,0.87550056
354,-0.0065357685,0.002466485,0.02593863,0.008571327,0.12592874,0.8740713
355,-0.006514266,0.0024101809,0.0259943,0.008594215,0.1260212,0.87397885
356,-0.0064140856,0.0023422837,0.026067317,0.008624852,0.12615038,0.87384963
357,-0.00758484,0.0025481358,0.025853753,0.0085270405,0.12567024,0.87432975
358,-0.008811444,0.0033473074,0.025107086,0.008212686,0.124305174,0.8756948
359,-0.00759165,0.0028284267,0.02560097,0.008423805,0.12525702,0.87474304
360,-0.006013572,0.002256222,0.026196122,0.008680403,0.12640159,0.8735984
361,-0.006072372,0.0019878447,0.026468039,0.008791149,0.12683012,0.8731699
362,-0.004499048,0.0012763813,0.027272582,0.0091362,0.12828039,0.8717196
363,-0.002253905,0.0006343797,0.028055012,0.009481728,0.12975147,0.87024856
364,-0.000248909,0.00030475855,0.028484821,0.009680986,0.13064243,0.8693576
365,0.000972867,0.00030394644,0.028492868,0.00969708,0.13080013,0.8691999
366,0.0015144199,-0.0006424859,0.029462337,0.010113299,0.1323274,0.8676726
367,0.0020757616,-0.00054427236,0.029447854,0.010111451,0.13236825,0.86763173
