,mu1,mu2,sigma1,sigma2,pi1,pi2
243,0.0008728504,-0.0022531915,0.011690974,0.034826934,0.9334828,0.066517144
244,0.00061929226,-0.002196895,0.011479139,0.034344435,0.93411994,0.06588008
245,0.00049972534,-0.00090585835,0.011490405,0.03437811,0.93419796,0.0658021
246,0.0009903908,-0.001920836,0.011776626,0.035023868,0.93325174,0.066748224
247,0.0016698837,-0.0037527252,0.011890054,0.03526938,0.93272287,0.06727716
248,0.000166893,-0.002576964,0.011152983,0.033592463,0.93510157,0.064898446
249,-0.0010076761,-0.0009157229,0.010959327,0.033155143,0.93591064,0.06408942
250,-0.00154984,-2.4573877e-05,0.010806501,0.032804906,0.93649364,0.06350641
251,-0.0016987324,4.6296045e-05,0.010791242,0.032769084,0.9365663,0.06343367
252,-0.0015194416,-7.121451e-05,0.010819316,0.03283286,0.9364641,0.063535936
253,-0.0016559362,-0.0012500156,0.010796428,0.032771766,0.9364659,0.063534066
254,-0.001429677,-0.0017962325,0.010726035,0.03260404,0.9366262,0.06337373
255,-0.0017330647,-0.0012271572,0.010676146,0.03249234,0.9368358,0.0631641
256,-0.0017597675,-0.00058640726,0.010698736,0.032548785,0.93681693,0.06318309
257,-0.0020644665,-0.0006565321,0.010615289,0.032352686,0.93710315,0.06289691
258,-0.0018812418,-0.002459513,0.010733724,0.032618463,0.9365892,0.06341078
259,-0.0012643337,-0.0032642651,0.010782659,0.032728672,0.936316,0.063683994
260,-0.0010762215,-0.0043991674,0.01089102,0.032974362,0.93587595,0.064124025
261,-0.0009109974,-0.003177451,0.01082629,0.03283304,0.9361352,0.06386479
262,-0.00086152554,-0.0015376974,0.010999203,0.03324437,0.9357241,0.06427596
263,-0.00072979927,-0.0015074182,0.011111259,0.03350234,0.93538946,0.06461055
264,6.6161156e-05,-0.0028172005,0.011354089,0.034052312,0.9345059,0.06549408
265,0.00039672852,-0.0029132236,0.011282265,0.033885658,0.93469113,0.065308854
266,4.374981e-05,-0.0031939317,0.011327326,0.033988833,0.93455595,0.065444015
267,0.00019526482,-0.00310524,0.0112531185,0.03381902,0.9347672,0.065232806
268,-0.0004937649,-0.0020778645,0.0110569,0.03337288,0.9354934,0.06450658
269,-5.4240227e-05,-0.0031977165,0.011351526,0.034044385,0.93449265,0.065507315
270,0.00051248074,-0.0053865183,0.011649251,0.034717202,0.93334866,0.06665141
271,0.0010975599,-0.0039855707,0.0115612745,0.034528494,0.9336317,0.0663683
272,0.0005916357,-0.0015571881,0.01144731,0.034280896,0.9342174,0.06578261
273,0.00055098534,-0.0007489789,0.011633098,0.03470856,0.93375987,0.06624014
274,0.00067186356,-0.00210567,0.011671007,0.034784377,0.9335529,0.06644703
275,0.0012511015,-0.0018443931,0.011653721,0.03474593,0.93357664,0.06642339
276,0.00050091743,-0.00067489035,0.011460781,0.034311116,0.93430793,0.06569211
277,0.00032377243,-0.00087367184,0.011499524,0.03439778,0.93420243,0.06579755
278,0.0007995367,-0.0028519202,0.011672676,0.034781158,0.9334989,0.06650112
279,0.0012232065,-0.003610151,0.011718392,0.034882903,0.9332479,0.06675208
280,-0.00015544891,-0.0024757255,0.011153519,0.033595204,0.93512774,0.064872265
281,6.842613e-05,-0.0017658938,0.011375546,0.03411019,0.9345029,0.065497085
282,-0.00043666363,-0.0007189978,0.011099219,0.03347951,0.93545794,0.06454208
283,-0.00021505356,-0.0009305645,0.011325479,0.03399825,0.93475926,0.06524078
284,-2.18153e-05,-0.0022616554,0.01134491,0.034033895,0.9345902,0.06540974
285,0.00053703785,-0.0045011807,0.011480033,0.03433019,0.9339655,0.06603448
286,0.00013780594,-0.002051251,0.011172295,0.033642173,0.9350678,0.064932264
287,-0.0002105236,-0.0010719467,0.011358261,0.03407651,0.934617,0.06538304
288,-0.00016510487,-0.0016890038,0.0113450885,0.034041166,0.93461615,0.06538381
289,0.00027620792,-0.0029605497,0.0114174485,0.034197748,0.9342802,0.065719716
290,0.001218915,-0.0045522023,0.011765122,0.03498292,0.9330416,0.06695848
291,0.0019638538,-0.0035429467,0.0119460225,0.03540355,0.9324989,0.0675011
292,0.0016391277,-0.0033706594,0.011879623,0.035253763,0.93273646,0.06726361
293,0.0026106834,-0.0053616036,0.012420356,0.036464274,0.9309187,0.0690813
294,0.0027182102,-0.001362728,0.012063146,0.03568691,0.93222845,0.06777153
295,0.0013979673,-0.0010657478,0.012115061,0.035803974,0.93224645,0.0677536
296,0.0019569397,-0.0036113728,0.012363255,0.03635186,0.93124384,0.0687562
297,0.0027202368,-0.0016304422,0.012274027,0.036165774,0.93156743,0.06843254
298,0.002780795,-0.0025026072,0.012619436,0.03693378,0.9305358,0.0694642
299,0.0039743185,-0.00421633,0.013263822,0.038365126,0.92841774,0.07158226
300,0.0050036907,-0.0043866504,0.013310909,0.038467824,0.92817694,0.07182303
301,0.0060380697,-0.003672259,0.013738096,0.03941089,0.9269989,0.07300103
302,0.0056254864,0.0028169882,0.013255894,0.03838861,0.9289281,0.071071915
303,0.003673911,0.0018902551,0.013496339,0.038911223,0.92841125,0.07158874
304,0.0035794973,0.0022210013,0.012929559,0.037660003,0.92996675,0.07003319
305,0.0032382011,0.003353877,0.012826204,0.03743446,0.9303999,0.069600165
306,0.0018472672,0.0024062227,0.012345076,0.03634399,0.93184197,0.068158045
307,0.0011953115,0.0042169522,0.011780739,0.035074353,0.9336776,0.066322416
308,-0.00018692017,0.004037751,0.011678278,0.034838438,0.93409497,0.06590506
309,-0.0011329651,0.0031918418,0.011192024,0.033715963,0.9355522,0.06444779
310,-0.00012266636,0.0017058086,0.011525214,0.03447163,0.93437517,0.06562486
311,0.0011000633,0.0009877216,0.011763155,0.035008192,0.9335375,0.06646251
312,-0.0008558035,-0.00070028193,0.011210382,0.033735156,0.9351733,0.06482672
313,-0.0010741949,-0.0012470353,0.0109888315,0.03322023,0.93581307,0.06418691
314,-0.00050389767,-0.0014713872,0.011158943,0.033611834,0.93523675,0.06476327
315,-0.00023841858,-0.0014582444,0.011220515,0.033753514,0.93503326,0.064966775
316,-0.00019943714,0.00036050193,0.01113081,0.033555627,0.9354535,0.0645465
317,-0.0018639565,-0.00054155476,0.010866284,0.032939434,0.93631405,0.06368592
318,-0.0010150671,-0.0023442972,0.011018157,0.03328085,0.9356434,0.06435666
319,-0.0004851818,-0.0017321277,0.011088669,0.03344971,0.93541116,0.06458887
320,-0.00085544586,-0.0008152593,0.011022449,0.03330207,0.9357131,0.06428686
321,-0.0010553598,-0.0016710032,0.011049211,0.033358455,0.9355888,0.0644112
322,-0.00029683113,-0.004024552,0.011268735,0.03384924,0.9346953,0.06530466
323,0.0008432865,-0.0035710502,0.011571765,0.03455037,0.9336978,0.06630217
324,0.0013872385,-0.0021461416,0.011691093,0.03483081,0.9334178,0.06658225
325,0.0014959574,-0.0020658541,0.011950552,0.035420537,0.9326689,0.06733109
326,0.0009075403,-0.002753066,0.011605382,0.034630418,0.9336742,0.06632583
327,0.001065731,-0.0027189124,0.011634588,0.03469664,0.9335832,0.06641679
328,0.00060737133,-0.0023395289,0.011439681,0.03425193,0.93423766,0.06576226
329,0.0005954504,-0.0027029682,0.01150471,0.03439814,0.9340234,0.065976635
330,0.00025832653,-0.0016364921,0.011235118,0.033785522,0.9349369,0.065063156
331,-0.00064992905,-0.0006064046,0.011087358,0.03345114,0.9355363,0.06446365
332,-0.0010744333,-0.002346443,0.011093974,0.03345591,0.9354219,0.06457809
333,-0.00027549267,-0.0040615965,0.011241376,0.03378755,0.93475944,0.06524059
334,-0.00023388863,-0.0041884053,0.01117599,0.03363949,0.93491185,0.065088145
335,7.1525574e-06,-0.0033418406,0.011230171,0.03376901,0.9347965,0.06520352
336,0.00024831295,-0.0017042328,0.011376917,0.034115613,0.9344702,0.06552983
337,0.00045263767,-0.0011396874,0.011512339,0.034427524,0.9341145,0.065885544
338,0.0014363527,-0.0027748812,0.011953235,0.035421133,0.9326201,0.067379944
339,0.0019640923,-0.0023988653,0.011901319,0.035305917,0.9327492,0.067250825
340,0.0012888908,-0.0030878652,0.011782527,0.035031438,0.93310225,0.0668977
341,0.0012882948,-0.0039117206,0.011684477,0.034802794,0.93332475,0.06667522
342,0.00087964535,-0.0049004126,0.011574209,0.034545302,0.9336056,0.06639442
343,0.0012454987,-0.0058066715,0.011777639,0.03500676,0.9328758,0.0671242
344,0.0016746521,-0.0036035348,0.011800647,0.03507632,0.93291205,0.067087986
345,0.0015836954,-0.00076483376,0.011819541,0.03513527,0.93310577,0.06689415
346,0.0012850761,-0.0012752581,0.01199913,0.03553766,0.93259376,0.067406304
347,0.0015662909,3.3838674e-05,0.011778593,0.035043478,0.9333209,0.06667915
348,0.0002901554,-1.0596588e-05,0.011602342,0.034640074,0.9339558,0.06604419
349,0.0001257658,0.00049151294,0.011348784,0.03406161,0.93475884,0.06524122
350,-0.00024199486,-0.00051079877,0.01142633,0.03423339,0.93448704,0.06551292
351,0.00048279762,-0.001970755,0.011595905,0.03461367,0.9338011,0.06619895
352,0.0006994009,-0.0010158289,0.011561036,0.034541607,0.9339425,0.06605753
353,-0.00023496151,0.00024927966,0.011290014,0.03392613,0.93493617,0.06506388
