,mu1,mu2,sigma1,sigma2,pi1,pi2
416,0.0036183372,0.013645172,0.011743307,0.008516848,0.5041775,0.4958225
417,0.0021675006,0.0138403475,0.011906445,0.008656442,0.50370544,0.4962945
418,0.00020227581,0.017875284,0.012567997,0.009196639,0.5035749,0.49642512
419,-0.0015096292,0.021400541,0.013228238,0.009738207,0.50332904,0.49667093
420,-0.0025092587,0.023638994,0.013810694,0.0102157,0.5028259,0.49717405
421,-0.002307497,0.024778694,0.013899624,0.0102853775,0.50313616,0.49686387
422,5.6304038e-05,0.019375771,0.012963414,0.009514391,0.5032036,0.4967964
423,0.0011400357,0.016842991,0.012831271,0.009401798,0.5024849,0.49751505
424,0.0018562451,0.017021775,0.012825191,0.009391546,0.5026297,0.4973703
425,0.0029821172,0.01467976,0.012552857,0.009166598,0.5023735,0.49762648
426,0.009180762,0.00041934848,0.010355294,0.007394433,0.5028292,0.49717084
427,0.0060013905,0.0099132955,0.011114061,0.008005023,0.50450575,0.49549425
428,0.0046469346,0.008560032,0.011202335,0.008084118,0.50354314,0.49645686
429,0.002659537,0.013469666,0.011895478,0.008644581,0.5036039,0.49639615
430,0.00051084906,0.017692417,0.012625217,0.0092404485,0.5033625,0.4966375
431,0.0003264919,0.017926127,0.012861669,0.009431541,0.50283563,0.49716437
432,-0.0010766014,0.02310875,0.013615847,0.010046899,0.50316036,0.49683967
433,-0.0021467432,0.02553901,0.013909221,0.010291338,0.50346464,0.4965354
434,-0.003233336,0.027371734,0.014300406,0.01061672,0.5032862,0.4967138
435,-0.0043618307,0.02995339,0.014685154,0.010937929,0.50347996,0.49652007
436,-0.00538709,0.031575084,0.015062451,0.011254132,0.50329006,0.49670997
437,0.00092122704,0.015709788,0.01229471,0.008973956,0.50338733,0.49661267
438,0.0019302145,0.0131059885,0.0122048855,0.0088967085,0.5025345,0.4974655
439,0.002014257,0.015862197,0.012268364,0.008945107,0.50360185,0.49639812
440,0.0007837787,0.017797917,0.01252085,0.009154677,0.5037053,0.49629462
441,0.0011687055,0.014880449,0.012536287,0.009166181,0.5023837,0.4976163
442,0.002897717,0.012316614,0.0123279095,0.008988738,0.50191253,0.49808747
443,0.0038991943,0.012085587,0.012031078,0.008745015,0.5026904,0.49730963
444,0.0024460927,0.015981048,0.012491584,0.009120524,0.5030831,0.49691692
445,0.0017674342,0.017796665,0.012470305,0.009107113,0.5039069,0.49609312
446,0.0007230416,0.018452495,0.012689233,0.0092897415,0.50354874,0.49645126
447,-0.0011001453,0.02262628,0.013462067,0.009923041,0.5033216,0.49667844
448,-0.0021712407,0.024667382,0.01390785,0.01029104,0.50307596,0.49692404
449,0.0011930242,0.016573578,0.012873054,0.009435177,0.5022595,0.4977405
450,0.0014813319,0.01934591,0.012838364,0.009403348,0.5036109,0.4963891
451,0.002956666,0.012622029,0.012184918,0.00887388,0.50244254,0.49755743
452,0.0040794984,0.010682136,0.01187706,0.008621991,0.5025039,0.49749607
453,0.0026951805,0.015285641,0.012437701,0.009076059,0.50293285,0.49706712
454,0.0016443506,0.017685622,0.012740672,0.009324849,0.5031332,0.4968668
455,0.0056671873,0.0066824555,0.01131779,0.008170068,0.5024297,0.4975703
456,0.005972363,0.007960618,0.011483133,0.008298278,0.5025393,0.49746066
457,0.0065442696,0.007712126,0.011502683,0.008310139,0.50241035,0.49758962
458,0.005539991,0.011877388,0.011876643,0.008611083,0.5031403,0.49685973
459,0.0046867505,0.012527496,0.011900902,0.0086357,0.50330514,0.4966949
460,0.0077848807,0.0038290322,0.010884106,0.007816076,0.50259966,0.4974004
461,0.0076477304,0.005289227,0.010851085,0.0077900887,0.5033458,0.4966542
462,0.0069477335,0.006008327,0.010914564,0.007843971,0.5034255,0.4965745
463,0.004895605,0.011665493,0.011482835,0.008302808,0.50412625,0.49587375
464,0.003374733,0.01360479,0.011828721,0.008586526,0.5039009,0.4960991
465,0.004118897,0.009894282,0.011556804,0.008367658,0.5030655,0.49693447
466,0.0048427954,0.008867621,0.011485457,0.0083069205,0.5028617,0.49713835
467,0.005091764,0.008667886,0.011462271,0.008287013,0.5028566,0.49714336
468,0.003825225,0.013141662,0.01184088,0.00859338,0.50369006,0.49630994
469,0.0056056157,0.0062822998,0.011423707,0.008254528,0.50193554,0.4980645
470,0.005609371,0.008281261,0.0115766525,0.008374572,0.50238746,0.49761248
471,0.004229881,0.012529314,0.01201725,0.008731484,0.5029501,0.49704993
472,0.0031173006,0.014621854,0.012473106,0.009101808,0.50256944,0.49743056
473,0.004984595,0.011251777,0.011745989,0.008511364,0.5031911,0.4968089
474,0.0043635145,0.012448758,0.011907101,0.008642912,0.5032304,0.49676964
475,0.004167117,0.012490004,0.011991918,0.008711755,0.5029986,0.49700138
476,0.003949024,0.013941556,0.012140572,0.008830786,0.50322294,0.49677706
477,0.0046207085,0.0122886,0.012042046,0.00874871,0.50280017,0.49719986
478,0.007182993,0.0072882473,0.011223674,0.008085668,0.5030832,0.49691677
479,0.008369304,0.0030702353,0.010557532,0.0075562596,0.503316,0.49668407
