,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
269,0.00322726,-0.018529043,0.018238217,0.010587096,0.014056385,0.03040713,0.8903509,0.08383949,0.02580963
270,0.0044694804,-0.033793733,0.022202805,0.011210561,0.015251458,0.031734943,0.8877346,0.0852774,0.026987977
271,0.003351774,-0.028584406,0.027647406,0.011808276,0.015900671,0.032839417,0.88510376,0.08670646,0.028189808
272,0.0026027225,-0.02230744,0.028171748,0.012162387,0.016154885,0.033572197,0.8835406,0.08768759,0.028771847
273,0.003086295,-0.021548763,0.031205237,0.012905717,0.0170874,0.03516376,0.8805729,0.089387454,0.030039622
274,0.004270997,-0.026520088,0.03387037,0.01380223,0.018379271,0.037090182,0.87714684,0.09137268,0.031480428
275,0.004465487,-0.022781119,0.035196543,0.014352858,0.018950641,0.03823918,0.8750229,0.09267438,0.032302808
276,0.004605558,-0.019923761,0.031599134,0.014303744,0.018770099,0.03834802,0.8752499,0.09264206,0.032108027
277,0.0055207275,-0.021382287,0.030047894,0.014389396,0.018917918,0.038674235,0.8750038,0.09287844,0.032117806
278,0.006674733,-0.028965637,0.029751942,0.014486611,0.019282818,0.038942218,0.87473536,0.093073115,0.03219158
279,0.00605854,-0.029644713,0.026567996,0.01326859,0.017756104,0.03633344,0.8793386,0.09040466,0.030256733
280,0.002146747,-0.016659275,0.018726587,0.010439277,0.013833404,0.029994786,0.8909428,0.08338883,0.025668269
281,0.0023201965,-0.016182646,0.02119559,0.0108518,0.014342189,0.030870378,0.8891141,0.08448626,0.026399687
282,0.0020162724,-0.011583014,0.019439489,0.010869324,0.014235139,0.03097254,0.88900054,0.08462884,0.026370633
283,0.0028907917,-0.013895913,0.019913822,0.011164129,0.0146660805,0.031695783,0.88778657,0.08537575,0.02683776
284,0.0035558604,-0.017886385,0.019378945,0.011230588,0.0148483515,0.03189367,0.8875379,0.08555146,0.02691058
285,0.00454941,-0.026626393,0.022591233,0.01179415,0.015798628,0.033088923,0.8852214,0.08687685,0.027901614
286,0.0033970736,-0.019427165,0.02092366,0.011572719,0.015310824,0.03259468,0.886051,0.08641826,0.027530778
287,0.0036075972,-0.019843087,0.02218175,0.011642396,0.015418112,0.032717228,0.88578033,0.086560585,0.027659142
