,mu1,mu2,sigma1,sigma2,pi1,pi2
437,0.0064805215,0.009582594,0.0094463825,0.027568877,0.8737225,0.1262775
438,0.0049564904,0.007487908,0.009454429,0.027669251,0.87374187,0.12625812
439,0.0076909726,0.010344878,0.00941509,0.027561367,0.87431145,0.12568855
440,0.0053839153,0.010623768,0.00943011,0.0274629,0.8741348,0.12586522
441,0.0036407178,0.0074837953,0.009462237,0.027631342,0.87371594,0.12628411
442,0.0039763516,0.0045895725,0.009147167,0.027082741,0.87534136,0.1246586
443,0.005109257,0.005030945,0.008829057,0.026355684,0.8771286,0.122871436
444,0.0043686694,0.005334869,0.008680165,0.025917768,0.8777059,0.12229409
445,0.0063363975,0.006848827,0.008585274,0.025627196,0.8779043,0.12209571
446,0.005484826,0.0052673966,0.008526206,0.025470555,0.87773573,0.122264326
447,0.0072057312,0.005912438,0.008717358,0.025989473,0.87683487,0.12316516
448,0.006291873,0.0066380054,0.0089380145,0.026481152,0.87592584,0.124074094
449,0.0050973957,0.0018772036,0.008632302,0.025927484,0.8771639,0.122836135
450,0.009333021,0.005889371,0.008686423,0.02606374,0.87741184,0.12258823
451,0.0032377904,0.0036699325,0.008892477,0.026444077,0.87628794,0.12371208
452,0.005159921,0.005814448,0.009087145,0.02692449,0.87573445,0.124265514
453,0.004662103,0.0068248063,0.008976519,0.026586056,0.8764044,0.12359561
454,0.0044883555,0.0064478666,0.008834004,0.026221395,0.87686145,0.123138554
455,0.0036109155,0.0011747032,0.008401513,0.025342584,0.87843704,0.12156295
456,0.0056043332,0.00045104325,0.008227706,0.025040507,0.8794201,0.120579906
457,0.004316992,-0.001728043,0.007983267,0.024490595,0.8806257,0.11937432
458,0.006330735,0.00053073466,0.008030653,0.024592161,0.88057756,0.11942243
459,0.004804439,0.0020102412,0.008153737,0.024736762,0.87984264,0.12015739
460,0.0045250123,-0.0024413913,0.0079090595,0.024307072,0.88068485,0.119315095
461,0.007014579,0.0014919192,0.008128285,0.024789095,0.87996817,0.12003186
462,0.004888124,0.0017555505,0.008159995,0.02476418,0.8797485,0.12025149
463,0.0074728793,0.0038659722,0.008206844,0.02485478,0.87944,0.12055997
464,0.0067676967,0.0037093312,0.008311689,0.025065899,0.8786821,0.12131796
465,0.006097979,0.0031757504,0.008584917,0.025753379,0.87729967,0.12270026
466,0.0066260165,0.0037997514,0.0087483525,0.026202857,0.87685704,0.12314301
467,0.0054351753,0.0045691878,0.008822143,0.026321352,0.87674844,0.12325152
468,0.00685913,0.0068155676,0.008798897,0.026199877,0.87697685,0.12302313
469,0.0016242927,-0.0004170388,0.008613586,0.025894284,0.8773656,0.122634456
470,0.004098243,0.0032115132,0.008615017,0.025886118,0.8781804,0.1218196
471,0.0039488142,0.003548339,0.008446753,0.02543205,0.8789178,0.12108221
472,0.0032377904,0.0016118437,0.008315384,0.025139034,0.8791662,0.12083383
473,0.0062927073,0.0011885315,0.008030355,0.024520755,0.8803854,0.11961458
474,0.0057147807,0.00024499,0.007928252,0.02426362,0.88071,0.119290024
475,0.0058358973,0.0003363639,0.008054733,0.024579108,0.88000184,0.119998135
476,0.006669051,0.0017789751,0.008192003,0.024896324,0.8794501,0.120549925
477,0.0054809516,0.00042672455,0.008225381,0.025007725,0.8792189,0.120781116
478,0.007356412,-1.899898e-05,0.008130491,0.024882555,0.8797972,0.120202765
479,0.005454785,0.0035222918,0.008528769,0.02564156,0.8781265,0.12187351
480,0.006026215,0.005709961,0.008633435,0.025803626,0.8776682,0.1223318
481,0.005250997,0.00460501,0.008587062,0.025684714,0.8776356,0.12236443
482,0.00397057,0.0013997704,0.008552074,0.025714636,0.8776378,0.12236217
483,0.006523854,0.0024227053,0.008405566,0.025440156,0.8787134,0.12128654
484,0.004904992,0.0022090822,0.008322418,0.025173366,0.87909603,0.12090394
485,0.0064961975,0.004545763,0.008430839,0.025372744,0.8785478,0.12145222
486,0.0062767332,0.0053743273,0.008513391,0.025488377,0.87796223,0.122037694
487,0.0060523218,0.005617276,0.008721113,0.025971472,0.8768567,0.123143375
488,0.0058538383,0.0048360974,0.008796394,0.02621013,0.8765413,0.12345867
489,0.0067687696,0.00603123,0.008841336,0.026318312,0.8765466,0.12345336
490,0.0050419634,0.0028374344,0.008617938,0.025853574,0.8774122,0.12258778
491,0.006515152,0.0037568957,0.008721173,0.026155353,0.8771655,0.12283448
492,0.005424029,0.006478384,0.00892216,0.026473403,0.8764644,0.12353551
493,0.006110794,0.008969739,0.009006441,0.026560068,0.87608457,0.12391547
494,0.005173034,0.008807078,0.009075284,0.026655018,0.8754698,0.12453022
495,0.0066334074,0.007866815,0.008985519,0.026525974,0.8756948,0.124305226
496,0.0063484376,0.0059051067,0.0088813305,0.02637273,0.8760974,0.12390265
497,0.0058502024,0.004473284,0.008898199,0.02649355,0.87609464,0.12390534
498,0.0073583787,0.007505074,0.009024084,0.026731968,0.875885,0.124114975
499,0.004879839,0.0059236437,0.0089793205,0.026596844,0.87595576,0.124044225
500,0.0061829155,0.007969752,0.009183049,0.027049541,0.8751747,0.1248253
501,0.0054934686,0.0094732195,0.009274185,0.027159214,0.8748476,0.12515242
502,0.003710336,0.0062984973,0.009136736,0.026909769,0.8752092,0.12479081
