,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
369,0.01682343,-0.0066411532,0.03518375,0.033862114,0.014178395,0.05418563,0.08784784,0.9048926,0.007259577
370,0.014511842,-0.0064781345,0.035043143,0.034311116,0.014389217,0.054867446,0.08852543,0.904078,0.007396535
371,0.015884269,-0.006310407,0.035051964,0.03436649,0.0144354105,0.05490482,0.088633716,0.9039492,0.00741707
372,0.016001333,-0.0069806613,0.034693442,0.03436166,0.014435947,0.054881275,0.08863291,0.90395916,0.007407933
373,0.014599014,-0.007167224,0.03444662,0.03468293,0.014591217,0.0553571,0.089122675,0.9033738,0.0075035654
374,0.01589628,-0.007343892,0.034496926,0.03444761,0.014482319,0.0549981,0.08877481,0.903794,0.0074311555
375,0.015073586,-0.0072628893,0.034683846,0.034305453,0.01439625,0.05483377,0.088538,0.904074,0.0073880083
376,0.016337443,-0.007398609,0.034792386,0.034021497,0.014260948,0.054410577,0.08810972,0.9045889,0.0073014717
377,0.015738089,-0.007651571,0.034730934,0.03397429,0.014229417,0.054361224,0.088029005,0.904687,0.0072839707
378,0.016439635,-0.007717315,0.034934424,0.033655405,0.014068842,0.05390966,0.08753449,0.90527785,0.007187617
379,0.015983868,-0.007877771,0.03483119,0.033722162,0.014099479,0.05401194,0.08763681,0.9051572,0.0072059655
380,0.016627926,-0.007548813,0.03531917,0.033275723,0.013869524,0.053394318,0.086929806,0.905995,0.007075127
381,0.016751457,-0.0075028576,0.035400055,0.03319204,0.013826489,0.05327785,0.08679668,0.9061529,0.0070504355
382,0.015715528,-0.006939117,0.035525523,0.033444166,0.013946056,0.05365956,0.08717929,0.90568924,0.007131431
383,0.017312188,-0.0066955723,0.035702847,0.033238113,0.013854563,0.053333282,0.08686676,0.9060609,0.007072295
384,0.016678113,-0.0070236363,0.035412394,0.03338033,0.013922751,0.05353588,0.08708503,0.9058046,0.0071103815
385,0.01650669,-0.0068778433,0.03555145,0.03331822,0.013887525,0.05346024,0.086982474,0.9059243,0.0070932005
386,0.016544092,-0.007013563,0.0353634,0.033489645,0.013979375,0.053690195,0.08726005,0.90559596,0.007143932
387,0.01674353,-0.0073222555,0.035237037,0.033450484,0.01396203,0.053626537,0.0872041,0.90566665,0.0071291686
388,0.015888292,-0.0073377527,0.03516259,0.03361708,0.014040649,0.053879797,0.08746023,0.9053605,0.007179234
389,0.016062904,-0.007066015,0.03526541,0.033671618,0.014071107,0.053954184,0.08754831,0.9052526,0.0071991165
390,0.016160835,-0.0069600977,0.035242997,0.033738673,0.014107227,0.054041922,0.08765373,0.9051261,0.0072202384
391,0.016663212,-0.0072519816,0.03507956,0.03369397,0.014089942,0.053958714,0.08759014,0.90520644,0.0072033755
392,0.016080875,-0.007061843,0.035347544,0.033502102,0.013980627,0.053720117,0.08727353,0.90557975,0.0071467673
393,0.01695164,-0.0073795356,0.03517469,0.033490002,0.013985693,0.053673208,0.08727135,0.9055878,0.007140822
394,0.016404647,-0.007695023,0.035080932,0.03344977,0.013958931,0.05363089,0.08720322,0.90567166,0.0071250997
395,0.016047735,-0.0074053444,0.035293005,0.033429205,0.013943493,0.05362177,0.0871653,0.90571225,0.0071223713
396,0.016656805,-0.0073041953,0.03534379,0.03340131,0.013935685,0.053567648,0.08712895,0.90575546,0.0071156304
397,0.01546656,-0.0068047084,0.035414778,0.033675373,0.014065146,0.053981483,0.087542504,0.905255,0.0072024325
398,0.01686396,-0.006578151,0.035497926,0.033587098,0.014033675,0.053820014,0.0874162,0.9054054,0.0071784123
399,0.016462315,-0.0067343153,0.035399877,0.03357339,0.014021397,0.05380702,0.08738597,0.90544283,0.0071712467
400,0.016694386,-0.0069729127,0.035309993,0.033528745,0.01400125,0.05373597,0.087320924,0.90552366,0.0071555213
401,0.01590537,-0.0070930757,0.035158776,0.03372407,0.01409626,0.05402434,0.0876246,0.9051621,0.0072133057
402,0.01621141,-0.006990675,0.035259925,0.033679068,0.014076114,0.053958356,0.087558806,0.9052396,0.007201619
403,0.014915008,-0.0065218844,0.035235964,0.03410387,0.014285088,0.054580986,0.08821088,0.9044543,0.007334867
404,0.015832294,-0.0062331,0.03518053,0.034280956,0.014389217,0.05479437,0.088499136,0.9041086,0.007392252
405,0.015927304,-0.006431345,0.03502407,0.034273803,0.014386296,0.05477327,0.088486,0.9041273,0.0073866993
406,0.014841963,-0.006270472,0.03493043,0.03455007,0.0145196915,0.055181086,0.0889028,0.9036254,0.00747169
407,0.016187835,-0.0063571967,0.035002075,0.034316003,0.014411509,0.054822028,0.08855432,0.90404534,0.0074002547
408,0.0153413005,-0.006830279,0.034693144,0.034469426,0.014484584,0.05504769,0.08878963,0.90376896,0.007441428
409,0.015656639,-0.007243518,0.034539662,0.034438908,0.014474034,0.05499345,0.08875435,0.9038169,0.007428832
410,0.015408207,-0.0077317394,0.034334682,0.034451008,0.014479518,0.055012465,0.08877839,0.90379375,0.0074278493
411,0.015397061,-0.007851962,0.034432672,0.034293056,0.014396071,0.054801106,0.08853357,0.90408725,0.0073791915
412,0.015455801,-0.0077729262,0.03456428,0.034188986,0.014341354,0.05466163,0.088370524,0.9042807,0.007348743
413,0.01614033,-0.007501904,0.03498646,0.033764184,0.014122665,0.05407077,0.08770263,0.9050744,0.0072229425
414,0.016642857,-0.00763363,0.035057984,0.033534765,0.014006972,0.053741634,0.087343924,0.90550387,0.007152142
415,0.016099352,-0.0075007714,0.03517648,0.033491433,0.01397711,0.053701222,0.08726491,0.9055952,0.0071398453
416,0.01682188,-0.0071693696,0.03553673,0.03319919,0.013829827,0.053289115,0.086803846,0.90614045,0.0070556425
417,0.016198266,-0.0069019236,0.035558067,0.03336513,0.0139093995,0.053536296,0.08705715,0.90583515,0.0071077645
418,0.01611783,-0.006330196,0.03573116,0.033498526,0.01397723,0.053727746,0.08726215,0.90558416,0.007153734
419,0.016632307,-0.0063444413,0.035534523,0.03366542,0.014071345,0.053934276,0.08753271,0.9052635,0.007203774
420,0.015669275,-0.0062695183,0.03537365,0.03394246,0.014206409,0.054337204,0.0879562,0.9047565,0.0072873347
421,0.015430201,-0.0059211887,0.035344146,0.034219205,0.014349639,0.05472386,0.08838719,0.9042376,0.007375148
422,0.015655447,-0.0058969297,0.035186373,0.03440404,0.01445055,0.0549649,0.08868042,0.9038879,0.0074316594
423,0.015563089,-0.006273512,0.03486129,0.034575522,0.014541924,0.055191398,0.08895214,0.9035681,0.00747971
424,0.015434463,-0.0069293417,0.034437142,0.03473246,0.014626503,0.055396914,0.0892053,0.9032739,0.0075208526
425,0.015050847,-0.007295314,0.0343382,0.03469819,0.0146051645,0.05536014,0.08915352,0.90333956,0.0075069205
426,0.0152458735,-0.0076298155,0.034242056,0.034650445,0.014583766,0.055287838,0.08908886,0.90342134,0.007489783
427,0.015289385,-0.0077478923,0.03437241,0.03443241,0.01446861,0.054993093,0.08874988,0.90382755,0.0074224863
428,0.015687902,-0.007722322,0.034614228,0.034133673,0.014314413,0.054580092,0.08828512,0.9043824,0.007332479
429,0.015675027,-0.007691387,0.034700535,0.03404361,0.0142662525,0.054459512,0.088141985,0.9045526,0.0073054344
430,0.016227294,-0.0075587668,0.034956954,0.033745646,0.014113843,0.054041147,0.08767393,0.9051096,0.0072165476
431,0.016493637,-0.007428888,0.035225116,0.03344655,0.013957679,0.05362934,0.08719773,0.905675,0.0071272594
432,0.017061938,-0.00758237,0.03530439,0.033207178,0.013837934,0.053285062,0.08682354,0.9061226,0.0070537818
433,0.016939808,-0.007796768,0.035321914,0.033068,0.013763726,0.053097606,0.086601414,0.90638876,0.007009806
434,0.016208101,-0.00747383,0.0354745,0.033156633,0.013801515,0.05324745,0.08673249,0.9062277,0.0070398073
435,0.016962547,-0.007195834,0.035616063,0.03311026,0.013784945,0.05316639,0.08666589,0.90630484,0.007029299
436,0.016954798,-0.007257227,0.03554239,0.033126235,0.013793051,0.053184688,0.08668938,0.9062777,0.0070328345
437,0.016985077,-0.0073215403,0.035520874,0.033094108,0.013776422,0.053138077,0.08663769,0.90634006,0.007022249
438,0.015882868,-0.0067608394,0.035692237,0.033297956,0.013869703,0.053456903,0.08694322,0.90596825,0.007088611
439,0.017138947,-0.0065809526,0.035707973,0.033298552,0.013884008,0.0534212,0.086958855,0.90594983,0.0070913094
440,0.01616742,-0.0065336265,0.035586916,0.03349763,0.013977349,0.05371815,0.08725999,0.9055895,0.007150499
441,0.016763646,-0.006671492,0.035439633,0.033565164,0.014020622,0.05378902,0.08737779,0.9054522,0.0071699745
442,0.015598852,-0.0066947974,0.03523954,0.033881307,0.014174759,0.05425203,0.087865055,0.90487015,0.0072647575
443,0.015539724,-0.0064463057,0.03517022,0.034151852,0.014317334,0.05462432,0.08829159,0.9043585,0.007349956
444,0.015459437,-0.0061224736,0.035247825,0.034243405,0.014363825,0.054754257,0.08843018,0.9041889,0.007380907
445,0.016055036,-0.0064321198,0.034971856,0.03433776,0.014421999,0.054855704,0.088589065,0.9040045,0.0074063707
446,0.014564235,-0.006336931,0.034847282,0.034650087,0.014570117,0.055324614,0.08905804,0.90344036,0.007501678
447,0.014500339,-0.0058613457,0.03483876,0.03499317,0.014751375,0.05579734,0.089590535,0.90279704,0.007612434
448,0.015309025,-0.005797509,0.03485634,0.034917414,0.014720142,0.055667937,0.089480124,0.9029301,0.0075897407
449,0.01535036,-0.006536726,0.03436943,0.035039544,0.014788032,0.055815876,0.08967745,0.9027039,0.007618569
450,0.015634108,-0.0074734725,0.034095727,0.03479892,0.014666021,0.05546969,0.08931726,0.9031476,0.0075351484
451,0.014324177,-0.0078194775,0.033996843,0.034879863,0.014695346,0.05562067,0.08943567,0.9030077,0.0075567504
452,0.014492054,-0.0073393025,0.03438326,0.034762144,0.014633954,0.055471003,0.08925442,0.903218,0.0075275884
453,0.015386093,-0.0071674623,0.03457036,0.034565628,0.014539361,0.05518061,0.08895622,0.9035739,0.0074699027
454,0.01520874,-0.0069682635,0.03475412,0.034425497,0.0144613385,0.05499816,0.088728055,0.90384346,0.007428431
455,0.014764506,-0.006506268,0.03482648,0.034626663,0.014561415,0.055288672,0.08903082,0.9034751,0.007494047
456,0.015780617,-0.0061971582,0.035043143,0.034417808,0.014460683,0.054976344,0.08870905,0.90385777,0.007433212
457,0.016557086,-0.006670717,0.03497865,0.034087896,0.014295042,0.054495573,0.08820001,0.9044729,0.0073270933
458,0.015134532,-0.0067572035,0.034958147,0.03418517,0.014330387,0.0546723,0.0883373,0.9043074,0.007355336
459,0.015974808,-0.0070322193,0.03478875,0.03425002,0.0143767595,0.054733813,0.08845989,0.9041661,0.0073740515
460,0.0150764175,-0.0073970594,0.034471355,0.034506023,0.014503777,0.05510229,0.08885638,0.9036957,0.007447932
461,0.01629262,-0.007872347,0.03442671,0.03420067,0.014357388,0.054646075,0.08839834,0.9042507,0.007351001
462,0.015602309,-0.008043114,0.034600757,0.03392881,0.014205158,0.054299593,0.0879612,0.9047724,0.0072664246
