,mu1,mu2,sigma1,sigma2,pi1,pi2
475,-0.019337878,0.0038917065,0.014520764,0.007451594,0.092347905,0.90765214
476,-0.019486293,0.004247114,0.014371753,0.0073741674,0.09198566,0.90801436
477,-0.01976709,0.0043417066,0.014300704,0.007336259,0.09176608,0.9082339
478,-0.019491151,0.0046420842,0.014156461,0.0072615743,0.09146547,0.90853447
479,-0.019618407,0.0034075826,0.01401639,0.007186115,0.09079825,0.90920174
480,-0.018336192,0.0045017004,0.014412761,0.007399678,0.09233969,0.90766025
481,-0.018075362,0.003633991,0.014897168,0.0076501966,0.09353171,0.9064683
482,-0.017971024,0.0027796775,0.015140295,0.0077781677,0.09402248,0.9059775
483,-0.017900243,0.0035961866,0.015410304,0.007923365,0.09493415,0.90506583
484,-0.018362805,0.0039331317,0.015314579,0.007872164,0.094674714,0.90532523
485,-0.018825307,0.0038921386,0.015058279,0.0077370405,0.093900904,0.9060991
486,-0.018541083,0.0047852844,0.015023589,0.007721424,0.094043955,0.9059561
487,-0.018795595,0.0036100894,0.014703155,0.0075497627,0.09287389,0.9071261
488,-0.01854451,0.0038093477,0.014355481,0.0073682666,0.09197943,0.90802056
489,-0.017424598,0.0043423623,0.014775097,0.0075900555,0.09344222,0.9065578
490,-0.013976887,0.005040109,0.016156733,0.008322775,0.09787561,0.90212435
491,-0.014259338,0.0018426925,0.017679095,0.009111524,0.100987196,0.89901286
492,-0.012862384,0.0027527064,0.019381225,0.010021627,0.10554993,0.89445007
493,-0.01340732,0.001993999,0.020466805,0.010593832,0.10777091,0.89222914
494,-0.013541356,0.0030897409,0.021845639,0.011334598,0.11107771,0.88892233
495,-0.014019161,0.005185291,0.022973895,0.011943042,0.113947034,0.88605297
496,-0.014606342,0.0068700016,0.023095906,0.01201278,0.11453182,0.88546824
497,-0.015031874,0.008119717,0.022429287,0.011659861,0.11336345,0.8866365
498,-0.015146092,0.00786069,0.02115506,0.010978401,0.110479236,0.88952076
499,-0.016118556,0.005987659,0.01978153,0.010240316,0.10670909,0.8932909
500,-0.016761407,0.003385201,0.01558578,0.008015394,0.095533885,0.9044661
501,-0.017108813,0.0032483935,0.016180396,0.008326232,0.09702326,0.90297675
502,-0.01689507,0.0040371567,0.016636312,0.008570075,0.09841497,0.90158504
503,-0.015990183,0.0052051693,0.017229319,0.008887112,0.10035489,0.89964515
504,-0.016695961,0.003150031,0.016932547,0.008724272,0.09902843,0.90097153
