"","date","Close","R","r","one_day_loss","CMM_VaR","non_par_VaR","GARCH_VaR","NNet_VaR"
"1",2001-01-02,6174.700195,NA,NA,NA,NA,NA,NA,NA
"2",2001-01-03,6039.899902,-0.0218310668927951,-0.0220728906255374,21831.0668927951,NA,NA,NA,NA
"3",2001-01-04,6185.600098,0.0241229487845906,0.0238365865822807,-24122.9487845906,NA,NA,NA,NA
"4",2001-01-05,6198.100098,0.00202082252359664,0.00201878340842576,-2020.82252359664,NA,NA,NA,NA
"5",2001-01-08,6149.600098,-0.00782497849875802,-0.00785575429476815,7824.97849875802,NA,NA,NA,NA
"6",2001-01-09,6088.100098,-0.0100006502894394,-0.0100509927117365,10000.6502894394,NA,NA,NA,NA
"7",2001-01-10,6059.899902,-0.00463201911040586,-0.00464278015402364,4632.01911040586,NA,NA,NA,NA
"8",2001-01-11,6114.899902,0.00907605750745947,0.00903511762621001,-9076.05750745947,NA,NA,NA,NA
"9",2001-01-12,6165.5,0.00827488573990395,0.00824083657921726,-8274.88573990396,NA,NA,NA,NA
"10",2001-01-15,6170.299805,0.000778494039412805,0.000778191170105913,-778.494039412805,NA,NA,NA,NA
"11",2001-01-16,6083.299805,-0.0140998011035867,-0.0142001476601994,14099.8011035867,NA,NA,NA,NA
"12",2001-01-17,6197.399902,0.0187562837041533,0.0185825536070681,-18756.2837041533,NA,NA,NA,NA
"13",2001-01-18,6209.899902,0.00201697489231993,0.00201494352947584,-2016.97489231993,NA,NA,NA,NA
"14",2001-01-19,6209.299805,-9.66355351085754e-05,-9.66402046227444e-05,96.6355351085754,NA,NA,NA,NA
"15",2001-01-22,6232,0.00365583813197764,0.00364917179817148,-3655.83813197764,NA,NA,NA,NA
"16",2001-01-23,6214.700195,-0.00277596357509622,-0.00277982370736041,2775.96357509622,NA,NA,NA,NA
"17",2001-01-24,6264.399902,0.00799712060768199,0.00796531310509963,-7997.12060768199,NA,NA,NA,NA
"18",2001-01-25,6255.600098,-0.0014047321591316,-0.00140571972029946,1404.7321591316,NA,NA,NA,NA
